Filing_Date,Trade_Date,Ticker,Company_Name,Insider_Name,Title,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,4m,6m,1yr,2yr,2w%,1m%,4m%,6m%,1yr%,2yr%,done
2020-03-17 18:11:58,2020-03-13,RBBN,Ribbon Communications Inc.,McClelland Bruce William,"Pres, CEO",P - Purchase,2.42,20000.0,75575.0,36.0,44578.0,3.29,2.96,3.98,4.3,10.54,0.0,35.95,22.31,64.46,77.69,335.54,0.0,True
2020-03-17 17:50:55,2020-03-17,WMC,Western Asset Mortgage Capital Corp,Murphy Jennifer,"Dir, Pres, CEO",P - Purchase,3.34,20000.0,115000.0,21.0,100966.0,1.31,2.56,2.0,1.94,2.93,0.0,-60.78,-23.35,-40.12,-41.92,-12.28,0.0,True
2020-03-17 17:15:46,2020-03-13,ST,Sensata Technologies Holding Plc,Cote Jeffrey J,"Pres, CEO",P - Purchase,34.31,15000.0,142919.0,12.0,522900.0,29.1,34.28,36.28,42.21,58.4,0.0,-15.19,-0.09,5.74,23.03,70.21,0.0,True
2020-03-17 16:46:21,2020-03-16,GBLI,Global Indemnity Ltd,Green Stephen,"Pres, Global Indemnity Re",P - Purchase,22.82,4000.0,27021.0,17.0,102000.0,22.49,23.35,22.37,24.55,26.57,0.0,-1.45,2.32,-1.97,7.58,16.43,0.0,True
2020-03-17 16:34:00,2020-03-17,CBAN,Colony Bankcorp Inc,Fountain T Heath,"Pres, CEO",P - Purchase,11.47,2751.0,23929.0,13.0,31471.0,10.51,10.39,11.34,10.89,13.58,0.0,-8.37,-9.42,-1.13,-5.06,18.4,0.0,True
2020-03-17 16:26:21,2020-03-13,JOE,St Joe Co,Gonzalez Jorge Luis,Pres - CEO,P - Purchase,19.09,1400.0,21080.0,7.0,24080.0,16.39,18.49,19.0,23.17,53.13,0.0,-14.14,-3.14,-0.47,21.37,178.31,0.0,True
2020-03-17 16:14:07,2020-03-13,PIPR,Piper Sandler Companies,Schoneman Debbra L.,Pres,P - Purchase,47.76,5000.0,63185.0,9.0,235188.0,48.36,53.05,52.78,73.12,89.16,0.0,1.26,11.08,10.51,53.1,86.68,0.0,True
2020-03-17 16:02:27,2020-03-13,GMS,Gms Inc.,Turner John C Jr,"Pres, CEO",P - Purchase,15.91,3285.0,3285.0,New,49909.0,15.49,15.82,23.72,26.28,34.23,0.0,-2.64,-0.57,49.09,65.18,115.15,0.0,True
2020-03-17 15:36:36,2020-03-17,FNWB,First Northwest Bancorp,Deines Matthew,"Pres, CEO",P - Purchase,10.6,3500.0,48500.0,8.0,36435.0,8.56,10.48,12.22,11.79,13.56,0.0,-19.25,-1.13,15.28,11.23,27.92,0.0,True
2020-03-17 13:46:37,2020-03-17,JYNT,Joint Corp,Holt Peter D,"Pres, CEO",P - Purchase,8.68,3100.0,69092.0,5.0,29352.0,8.85,11.46,14.5,17.7,38.11,0.0,1.96,32.03,67.05,103.92,339.06,0.0,True
2020-03-17 13:09:26,2020-03-17,THFF,First Financial Corp /in/,Lowery Norman L,"Pres, C.E.O.",P - Purchase,28.16,4913.0,103916.0,5.0,160061.0,30.0,30.74,33.6,33.67,41.08,0.0,6.53,9.16,19.32,19.57,45.88,0.0,True
2020-03-17 11:45:38,2020-03-16,FRD,Friedman Industries Inc,Taylor Mike J,"Pres ,  CEO ,  Dir",P - Purchase,3.88,5000.0,30000.0,20.0,22825.0,4.32,4.31,5.08,5.15,6.99,0.0,11.34,11.08,30.93,32.73,80.15,0.0,True
2020-03-17 09:33:04,2020-03-16,THC,Tenet Healthcare Corp,Sutaria Saumya,"Pres, COO",P - Purchase,12.98,20000.0,49413.0,68.0,345600.0,11.89,22.41,17.78,30.0,50.9,0.0,-8.4,72.65,36.98,131.12,292.14,0.0,True
2020-03-16 16:47:08,2020-03-12,HBT,"Hbt Financial, Inc.",Carter James Lance,"Pres, COO",P - Purchase,11.84,10000.0,100800.0,11.0,122636.0,9.71,12.31,12.0,11.89,15.14,0.0,-17.99,3.97,1.35,0.42,27.87,0.0,True
2020-03-16 16:36:58,2020-03-12,WHR,Whirlpool Corp /de/,Wu Shengpo,"EVP, Pres, ASIA",P - Purchase,110.53,500.0,7148.0,8.0,50500.0,80.68,100.3,118.96,175.13,194.55,0.0,-27.01,-9.26,7.63,58.45,76.02,0.0,True
2020-03-16 16:32:18,2020-03-12,MRO,Marathon Oil Corp,Tillman Lee M,"COB, Pres, CEO",P - Purchase,4.46,47500.0,1053130.0,5.0,190657.0,3.46,4.05,6.02,5.3,7.85,0.0,-22.42,-9.19,34.98,18.83,76.01,0.0,True
2020-03-16 16:30:19,2020-03-12,TRTX,"Tpg Re Finance Trust, Inc.",Guggenheim Greta,"CEO, Pres",P - Purchase,10.16,25000.0,471537.0,6.0,370570.0,4.3,2.09,7.54,7.98,9.98,0.0,-57.68,-79.43,-25.79,-21.46,-1.77,0.0,True
2020-03-16 16:25:01,2020-03-12,OTTR,Otter Tail Corp,Abbott John S,"Pres Varistar, SVP, M, I Plat",P - Purchase,39.98,5000.0,24276.0,26.0,206050.0,41.43,45.48,35.64,,40.88,0.0,3.63,13.76,-10.86,,2.25,0.0,True
2020-03-16 16:18:34,2020-03-12,DIN,"Dine Brands Global, Inc.",Cywinski John C,"Pres, Applebee's",P - Purchase,40.77,1500.0,34123.0,5.0,54392.0,,20.39,38.99,54.3,76.3,0.0,,-49.99,-4.37,33.19,87.15,0.0,True
2020-03-16 16:17:10,2020-03-12,NWL,Newell Brands Inc.,Hurd Laurel,"Pres, Learning, Development",P - Purchase,12.22,4000.0,37304.0,12.0,51200.0,12.83,13.34,14.42,15.43,24.37,0.0,4.99,9.17,18.0,26.27,99.43,0.0,True
2020-03-16 16:12:35,2020-03-13,COMM,"Commscope Holding Company, Inc.",Edwards Marvin S Jr,"Pres, CEO",P - Purchase,7.2,30000.0,380408.0,9.0,212322.0,9.45,10.41,8.41,10.45,15.6,0.0,31.25,44.58,16.81,45.14,116.67,0.0,True
2020-03-16 16:05:27,2020-03-13,NCR,Ncr Corp,Hayford Michael D,"CEO, Pres",P - Purchase,18.75,60000.0,307169.0,24.0,1062600.0,18.26,20.02,17.81,21.1,34.93,0.0,-2.61,6.77,-5.01,12.53,86.29,0.0,True
2020-03-16 16:01:41,2020-03-12,HEAR,Turtle Beach Corp,Stark Juergen M.,"CEO, Pres",P - Purchase,5.22,12000.0,154282.0,8.0,61729.0,5.51,6.79,15.2,19.7,34.1,0.0,5.56,30.08,191.19,277.39,553.26,0.0,True
2020-03-16 15:38:31,2020-03-16,FRHC,Freedom Holding Corp.,Tashtitov Askar,Pres,P - Purchase,12.58,30000.0,77200.0,64.0,396900.0,13.98,15.19,19.37,23.4,56.87,0.0,11.13,20.75,53.97,86.01,352.07,0.0,True
2020-03-16 15:25:47,2020-03-13,CDMO,"Avid Bioservices, Inc.",Hancock Richard B,"Interim Pres, CEO",P - Purchase,3.96,12500.0,22500.0,125.0,49875.0,4.68,4.75,7.2,8.49,17.92,0.0,18.18,19.95,81.82,114.39,352.53,0.0,True
2020-03-16 15:01:32,2020-03-12,MEC,"Mayville Engineering Company, Inc.",Kamphuis Robert D,"COB, Pres, CEO",P - Purchase,5.59,30000.0,179720.0,20.0,165000.0,5.99,6.05,7.86,9.1,15.04,0.0,7.16,8.23,40.61,62.79,169.05,0.0,True
2020-03-16 15:00:25,2020-03-13,CC,Chemours Co,Snell E Bryan,"Pres, Titanium Tech",P - Purchase,9.6,11000.0,141891.0,8.0,111650.0,8.87,10.25,14.13,,26.68,0.0,-7.6,6.77,47.19,,177.92,0.0,True
2020-03-16 14:54:59,2020-03-13,ASX,Coronado Global Resources Inc.,Campbell James I,"Pres, COO",P - Purchase,3.87,10000.0,30000.0,50.0,78700.0,3.36,3.73,4.59,4.0,7.55,0.0,-13.18,-3.62,18.6,3.36,95.09,0.0,True
2020-03-16 14:43:30,2020-03-12,CBAN,Colony Bankcorp Inc,Fountain T Heath,"Pres, CEO",P - Purchase,12.18,3249.0,21178.0,18.0,39833.0,12.33,11.54,10.72,11.11,14.07,0.0,1.23,-5.25,-11.99,-8.78,15.52,0.0,True
2020-03-16 13:13:14,2020-03-13,WFC,Wells Fargo & Company/mn,Scharf Charles W,"CEO, Pres",P - Purchase,29.72,173000.0,177019.0,999.0,4963370.0,29.14,31.95,24.88,24.94,31.59,0.0,-1.95,7.5,-16.29,-16.08,6.29,0.0,True
2020-03-16 13:01:35,2020-03-13,AUMN,Golden Minerals Co,Rehn Warren,"Pres, CEO",P - Purchase,0.18,30000.0,461000.0,7.0,5100.0,0.23,0.25,0.42,0.45,0.96,0.0,27.78,38.89,133.33,150.0,433.33,0.0,True
2020-03-16 09:47:12,2020-03-12,AFI,"Armstrong Flooring, Inc.",Vermette Michel,"Pres, CEO",P - Purchase,2.66,91581.0,180477.0,103.0,170326.0,1.78,1.5,2.87,4.03,4.92,0.0,-33.08,-43.61,7.89,51.5,84.96,0.0,True
2020-03-16 09:18:30,2020-03-13,BSVN,Bank7 Corp.,Haines Douglas A,"Reg. Pres of West. OK, KS",P - Purchase,8.5,5067.0,7067.0,253.0,47090.0,7.61,7.55,,9.94,15.79,0.0,-10.47,-11.18,,16.94,85.76,0.0,True
2020-03-16 08:37:43,2020-03-13,KDMN,"Kadmon Holdings, Inc.",Waksal Harlan,"Pres, CEO",P - Purchase,3.2,16000.0,152945.0,12.0,46811.0,3.99,4.32,4.72,4.71,4.64,0.0,24.69,35.0,47.5,47.19,45.0,0.0,True
2020-03-13 19:14:14,2020-03-13,HMST,"Homestreet, Inc.",Endresen William,"EVP, Comm'l RE, Capital Pres",P - Purchase,22.47,700.0,4395.0,19.0,15680.0,20.8,24.12,22.23,28.01,36.5,0.0,-7.43,7.34,-1.07,24.66,62.44,0.0,True
2020-03-13 18:56:58,2020-03-13,CBIO,"Catalyst Biosciences, Inc.",Usman Nassim,"Pres, CEO",P - Purchase,4.13,4000.0,20634.0,24.0,15647.0,4.71,4.98,5.81,5.1,6.7,0.0,14.04,20.58,40.68,23.49,62.23,0.0,True
2020-03-13 18:21:17,2020-03-13,TCON,"Tracon Pharmaceuticals, Inc.",Theuer Charles,"Pres, CEO",P - Purchase,1.09,4100.0,50877.0,9.0,4624.0,1.54,1.82,1.93,1.81,10.61,0.0,41.28,66.97,77.06,66.06,873.39,0.0,True
2020-03-13 18:14:53,2020-03-13,BSBK,Bogota Financial Corp.,Coccaro Joseph,"Pres, CEO",P - Purchase,8.06,1500.0,26500.0,6.0,12000.0,6.76,8.25,8.8,7.32,9.14,0.0,-16.13,2.36,9.18,-9.18,13.4,0.0,True
2020-03-13 17:46:27,2020-03-12,PLNT,"Planet Fitness, Inc.",Lively Dorvin D,Pres,P - Purchase,53.98,10000.0,44007.0,29.0,499284.0,50.42,55.59,60.47,63.68,77.1,0.0,-6.6,2.98,12.02,17.97,42.83,0.0,True
2020-03-13 17:35:23,2020-03-13,GTE,Gran Tierra Energy Inc.,Guidry Gary,"Pres, CEO",P - Purchase,0.25,850000.0,3437200.0,33.0,215900.0,0.26,0.32,0.34,0.3,1.03,0.0,4.0,28.0,36.0,20.0,312.0,0.0,True
2020-03-13 17:11:18,2020-03-12,DS,Drive Shack Inc.,Khouri Hana,Pres,P - Purchase,1.81,5355.0,5355.0,New,7899.0,1.45,1.49,1.84,1.44,2.9,0.0,-19.89,-17.68,1.66,-20.44,60.22,0.0,True
2020-03-13 17:11:04,2020-03-12,CNR,"Cornerstone Building Brands, Inc.",Steinhafel Arthur W.,"Pres, U.S. Windows Division",P - Purchase,5.08,20000.0,149330.0,15.0,94492.0,5.22,4.69,5.31,8.13,11.79,0.0,2.76,-7.68,4.53,60.04,132.09,0.0,True
2020-03-13 16:51:16,2020-03-13,NYMT,New York Mortgage Trust Inc,Serrano Jason T,Pres,P - Purchase,3.75,60000.0,429158.0,16.0,234759.0,1.7,1.99,2.21,2.34,3.77,0.0,-54.67,-46.93,-41.07,-37.6,0.53,0.0,True
2020-03-13 16:37:02,2020-03-11,RBBN,Ribbon Communications Inc.,McClelland Bruce William,"Pres, CEO",P - Purchase,2.42,20000.0,55575.0,56.0,51592.0,3.29,2.96,3.98,4.3,10.54,0.0,35.95,22.31,64.46,77.69,335.54,0.0,True
2020-03-13 16:29:27,2020-03-12,CHMI,Cherry Hill Mortgage Investment Corp,Lown Jeffrey B,Pres,P - Purchase,7.43,650.0,13168.0,5.0,6383.0,6.81,5.5,7.25,8.47,8.09,0.0,-8.34,-25.98,-2.42,14.0,8.88,0.0,True
2020-03-13 16:04:26,2020-03-12,NHI,National Health Investors Inc,Mendelsohn D. Eric,"CEO, Pres",P - Purchase,51.91,2000.0,46256.0,5.0,120549.0,48.36,52.48,55.64,58.36,62.01,0.0,-6.84,1.1,7.19,12.43,19.46,0.0,True
2020-03-13 15:32:48,2020-03-12,EHC,Encompass Health Corp,Anthony April Kaye Bullock,"CEO, Pres, Home Health",P - Purchase,61.96,125000.0,191740.0,187.0,7336848.0,58.88,,57.76,61.81,84.29,0.0,-4.97,,-6.78,-0.24,36.04,0.0,True
2020-03-13 12:57:44,2020-03-11,DCO,Ducommun Inc /de/,Oswald Stephen G,"COB, Pres, CEO",P - Purchase,31.06,15000.0,162150.0,10.0,508950.0,23.81,25.81,34.01,38.33,55.61,0.0,-23.34,-16.9,9.5,23.41,79.04,0.0,True
2020-03-13 12:46:45,2020-03-12,AEL,American Equity Investment Life Holding Co,Bhalla Anant,"CEO, Pres",P - Purchase,19.02,5500.0,50171.0,12.0,89650.0,18.63,22.16,22.56,24.36,29.79,0.0,-2.05,16.51,18.61,28.08,56.62,0.0,True
2020-03-13 11:48:58,2020-03-11,KOS,Kosmos Energy Ltd.,Clark Richard Ryan,"SVP,PresGulf of Mexico Unit",P - Purchase,1.12,25000.0,564511.0,5.0,28750.0,0.86,0.93,1.62,1.53,2.88,0.0,-23.21,-16.96,44.64,36.61,157.14,0.0,True
2020-03-13 11:02:39,2020-03-13,GBCI,"Glacier Bancorp, Inc.",Chesler Randall M,"Pres, CEO",P - Purchase,30.27,3540.0,58489.0,6.0,99828.0,31.51,35.05,32.96,34.63,46.13,0.0,4.1,15.79,8.89,14.4,52.4,0.0,True
2020-03-13 06:29:50,2020-03-12,HSC,Harsco Corp,Gill Jeswant,SVP - Group Pres Rail,P - Purchase,7.31,6486.0,40169.0,19.0,45402.0,6.33,8.31,12.89,14.54,18.79,0.0,-13.41,13.68,76.33,98.91,157.05,0.0,True
2020-03-12 21:35:42,2020-03-12,SUN,Sunoco LP,Kim Joseph,"Pres, CEO",P - Purchase,16.09,11555.0,229795.0,5.0,204080.0,13.23,15.12,21.31,23.55,28.87,0.0,-17.78,-6.03,32.44,46.36,79.43,0.0,True
2020-03-12 21:31:08,2020-03-10,ONEW,Onewater Marine Inc.,Aisquith Anthony M,"Pres, COO",P - Purchase,8.07,2000.0,19333.0,12.0,16620.0,5.9,6.48,23.21,27.83,33.35,0.0,-26.89,-19.7,187.61,244.86,313.26,0.0,True
2020-03-12 19:19:54,2020-03-12,PAGP,Plains Gp Holdings LP,Pefanis Harry N,"Pres, CCO",P - Purchase,6.19,20000.0,233653.0,9.0,147100.0,5.23,5.21,7.37,7.26,8.78,0.0,-15.51,-15.83,19.06,17.29,41.84,0.0,True
2020-03-12 18:43:08,2020-03-10,CCRN,Cross Country Healthcare Inc,Clark Kevin Cronin,"Pres, CEO",P - Purchase,7.89,22601.0,272975.0,9.0,173178.0,6.18,6.58,5.95,6.27,9.64,0.0,-21.67,-16.6,-24.59,-20.53,22.18,0.0,True
2020-03-12 18:30:41,2020-03-12,LTRX,Lantronix Inc,Pickle Paul H,"Pres, CEO",P - Purchase,2.03,10000.0,27716.0,56.0,20573.0,1.85,2.88,3.72,5.32,4.75,0.0,-8.87,41.87,83.25,162.07,133.99,0.0,True
2020-03-12 18:18:29,2020-03-12,MITT,"AG Mortgage Investment Trust, Inc.",Roberts David N,"CEO, Pres",P - Purchase,31.29,50000.0,350549.0,17.0,534000.0,11.17,9.73,9.82,8.12,10.28,0.0,-64.3,-68.9,-68.62,-74.05,-67.15,0.0,True
2020-03-12 18:14:11,2020-03-12,CARS,Cars.Com Inc.,Vetter Thomas Alex,"CEO, Pres",P - Purchase,7.15,16600.0,268755.0,7.0,95782.0,3.7,4.33,5.64,9.17,13.23,0.0,-48.25,-39.44,-21.12,28.25,85.03,0.0,True
2020-03-12 18:02:22,2020-03-12,HXL,Hexcel Corp /de/,Stanage Nick L,"COB, CEO, Pres",P - Purchase,50.72,20000.0,283285.0,8.0,902958.0,38.49,35.42,44.11,41.47,51.25,0.0,-24.11,-30.17,-13.03,-18.24,1.04,0.0,True
2020-03-12 17:03:14,2020-03-12,WMC,Western Asset Mortgage Capital Corp,Murphy Jennifer,"Dir, Pres, CEO",P - Purchase,7.04,10000.0,95000.0,12.0,75400.0,3.63,2.6,2.27,2.14,2.78,0.0,-48.44,-63.07,-67.76,-69.6,-60.51,0.0,True
2020-03-12 17:02:16,2020-03-12,AMG,"Affiliated Managers Group, Inc.",Horgen Jay C.,"Pres, CEO",P - Purchase,57.13,10000.0,133167.0,8.0,531200.0,56.33,66.56,71.32,72.92,113.09,0.0,-1.4,16.51,24.84,27.64,97.95,0.0,True
2020-03-12 16:49:44,2020-03-11,TRUE,"Truecar, Inc.",Darrow Michael,"Pres, CEO",P - Purchase,2.68,100000.0,798636.0,14.0,232570.0,2.41,2.2,2.56,4.95,5.42,0.0,-10.07,-17.91,-4.48,84.7,102.24,0.0,True
2020-03-12 16:36:12,2020-03-10,OKE,Oneok Inc /new/,Spencer Terry K,"Pres, CEO",P - Purchase,25.93,27701.0,606435.0,5.0,997944.0,17.68,23.98,26.87,26.57,39.83,0.0,-31.82,-7.52,3.63,2.47,53.61,0.0,True
2020-03-12 16:32:10,2020-03-11,TCON,"Tracon Pharmaceuticals, Inc.",Theuer Charles,"Pres, CEO",P - Purchase,1.09,20000.0,46777.0,75.0,28639.0,1.54,1.82,1.93,1.81,10.61,0.0,41.28,66.97,77.06,66.06,873.39,0.0,True
2020-03-12 16:21:58,2020-03-12,PTEN,Patterson Uti Energy Inc,Hendricks William Andrew Jr,"Pres, CEO",P - Purchase,2.41,50000.0,1144724.0,5.0,102165.0,2.26,2.27,3.52,3.67,6.21,0.0,-6.22,-5.81,46.06,52.28,157.68,0.0,True
2020-03-12 16:18:54,2020-03-11,EAT,"Brinker International, Inc",Baltes Kelly C.,"EVP, Pres of Maggiano's",P - Purchase,17.16,1000.0,7500.0,15.0,21590.0,11.07,17.29,22.15,45.61,66.8,0.0,-35.49,0.76,29.08,165.79,289.28,0.0,True
2020-03-12 16:15:57,2020-03-12,HIW,"Highwoods Properties, Inc.",Klinck Theodore J,"Pres, CEO",P - Purchase,37.5,10000.0,144989.0,7.0,362500.0,32.26,36.54,34.09,,38.37,0.0,-13.97,-2.56,-9.09,,2.32,0.0,True
2020-03-12 16:05:25,2020-03-11,AFI,"Armstrong Flooring, Inc.",Vermette Michel,"Pres, CEO",P - Purchase,2.66,88896.0,88896.0,New,166920.0,1.78,1.5,2.87,4.03,4.92,0.0,-33.08,-43.61,7.89,51.5,84.96,0.0,True
2020-03-12 16:03:28,2020-03-11,LOB,"Live Oak Bancshares, Inc.",Underwood Neil Lawrence,Pres,P - Purchase,10.8,95000.0,1400434.0,7.0,1088700.0,14.02,13.18,13.19,19.59,39.84,0.0,29.81,22.04,22.13,81.39,268.89,0.0,True
2020-03-12 15:52:26,2020-03-12,GEF,"Greif, Inc",Watson Peter G,"Pres, CEO",P - Purchase,26.09,10000.0,196102.0,5.0,247900.0,,27.58,,39.21,49.4,0.0,,5.71,,50.29,89.34,0.0,True
2020-03-12 14:08:06,2020-03-11,HSC,Harsco Corp,Stanton David,"SVP, Group Pres Clean Earth",P - Purchase,7.31,20000.0,20000.0,New,148640.0,6.33,8.31,12.89,14.54,18.79,0.0,-13.41,13.68,76.33,98.91,157.05,0.0,True
2020-03-12 12:11:55,2020-03-11,RYAM,Rayonier Advanced Materials Inc.,Boynton Paul G,"COB, Pres, CEO",P - Purchase,1.22,200000.0,852286.0,31.0,285320.0,1.1,1.21,2.75,3.27,9.01,0.0,-9.84,-0.82,125.41,168.03,638.52,0.0,True
2020-03-12 11:28:19,2020-03-10,BG,Bunge Ltd,Zachman Brian,Pres Global Risk Mgmnt,P - Purchase,36.59,12500.0,69639.0,22.0,535875.0,34.34,38.74,38.72,,67.32,0.0,-6.15,5.88,5.82,,83.98,0.0,True
2020-03-12 11:03:29,2020-03-11,EHC,Encompass Health Corp,Anthony April Kaye Bullock,"CEO, Pres, Home Health",P - Purchase,61.96,40000.0,66740.0,150.0,2569600.0,58.88,,57.76,61.81,84.29,0.0,-4.97,,-6.78,-0.24,36.04,0.0,True
2020-03-12 09:05:57,2020-03-10,THFF,First Financial Corp /in/,Lowery Norman L,"Pres, C.E.O.",P - Purchase,35.97,6701.0,99003.0,7.0,240104.0,30.56,34.35,34.37,32.96,37.94,0.0,-15.04,-4.5,-4.45,-8.37,5.48,0.0,True
2020-03-11 19:54:09,2020-03-10,AMRX,"Amneal Pharmaceuticals, Inc.",Patel Chirag K.,"Pres, Co-CEO, Dir, 10%",P - Purchase,3.03,100000.0,356107.0,39.0,309000.0,3.0,3.32,4.52,4.03,5.72,0.0,-0.99,9.57,49.17,33.0,88.78,0.0,True
2020-03-11 18:44:34,2020-02-28,STAR,Istar Inc.,Alvarado Marcos,"Pres, CIO",P - Purchase,14.38,6150.0,37875.0,19.0,99815.0,15.48,6.87,13.0,11.21,14.68,0.0,7.65,-52.23,-9.6,-22.04,2.09,0.0,True
2020-03-11 17:10:35,2020-03-10,WHR,Whirlpool Corp /de/,Wu Shengpo,"EVP, Pres, ASIA",P - Purchase,110.53,500.0,6648.0,8.0,56500.0,80.68,100.3,118.96,175.13,194.55,0.0,-27.01,-9.26,7.63,58.45,76.02,0.0,True
2020-03-11 16:32:59,2020-03-10,WBT,"Welbilt, Inc.",Johnson William,"Pres, CEO",P - Purchase,6.82,10091.0,125509.0,9.0,99800.0,4.86,5.15,5.74,7.73,14.77,0.0,-28.74,-24.49,-15.84,13.34,116.57,0.0,True
2020-03-11 16:22:56,2020-03-11,KDMN,"Kadmon Holdings, Inc.",Waksal Harlan,"Pres, CEO",P - Purchase,3.2,12600.0,136945.0,10.0,49859.0,3.99,4.32,4.72,4.71,4.64,0.0,24.69,35.0,47.5,47.19,45.0,0.0,True
2020-03-11 16:17:39,2020-03-09,PB,Prosperity Bancshares Inc,Hanigan Kevin J,"Pres, COO",P - Purchase,53.67,10000.0,173874.0,6.0,508850.0,46.35,42.9,59.22,56.17,66.1,0.0,-13.64,-20.07,10.34,4.66,23.16,0.0,True
2020-03-11 16:11:49,2020-03-09,ASGN,Asgn Inc,Wilson George H,"Pres, ECS",P - Purchase,40.98,6288.0,38187.0,20.0,249005.0,33.67,39.83,64.69,72.83,93.07,0.0,-17.84,-2.81,57.86,77.72,127.11,0.0,True
